reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOG9qmqP7-vQEBootJjgjJkot6DBwZbveBvqr8B5kHkgsSGM5gzBdlsQjtDLCvp6RpzHug7Wb7vAz7g5Fw8,Liba K,https://play-lh.googleusercontent.com/a-/AOh14GjnFbKSBCex3-eOPjoMx8txXZUxutXxk-8o4F19nQ,It is soooo good it even has my favorite animes and shows i suggest you to download it,5,0,,2022-03-27 01:54:26,,
gp:AOqpTOFut8GxsfWOVbVmT5EAJouaaRIltn6DgwQ_2ygR3YfSbb0BroiDDYiqzX0SpFujS9Lzdt0_sfMZ89V_SdA,Abu Saleh Md Sumon,https://play-lh.googleusercontent.com/a-/AOh14GjPClhAmMuiYfPGrwSb-y13rDBE09wi5rg5S50i,Nice 🙂,5,0,,2022-03-27 01:51:34,,
gp:AOqpTOFM8rdfyz4PEMOb1E1g8lNbKwCEpEXhHetTOCqVMnoGJ7zv914ogAPhxxznIs7Y2pLPBhD21Qpswixn_9w,Darshan Darshan,https://play-lh.googleusercontent.com/a-/AOh14GiMN65Wixx6yOrGSIexPl_lwLRiJTc9XD6ahtXSFg,Super,5,0,,2022-03-27 01:50:02,,
gp:AOqpTOGk4wF3vTgL7Cxb-B4BfqonmQtl5zEKhLjkzCtHB-67aDHMBApszXyBClna_LSmE4WSOhCPYb3CetTfdK0,Methi Sashti,https://play-lh.googleusercontent.com/a/AATXAJxO9eGZ5tVfnLy5RBj5Xe6UYh41ca5_r9H94hb2=mo,Best app ever I was able to see rrr movie,4,0,,2022-03-27 01:46:46,,
gp:AOqpTOGvnwIyTBcyaOHFVr5EIlfi0yqJHg_2RHNdqkZHmJaf2ex50mMR00dP1KpS6CN8vT7O31_rAcJR-5UhSYQ,Rowell Lignes,https://play-lh.googleusercontent.com/a/AATXAJz244_2CZHClB5TY5Rr5JHXeR_9piVFLIbI58BG=mo,Ok,5,0,8.22.1 build 22 40193,2022-03-27 01:43:04,,
gp:AOqpTOH5M_sGeF24GGt0LcOwZ-4SdoCo_UuP2EFH9NOwxUMCihL3K8yj8hiNauEt-vRKlo_bJxS7rlUD329hMSQ,mwabajnrsimon Pusher,https://play-lh.googleusercontent.com/a-/AOh14GhAI3WBXZD6PzOJodikvLC_wpatV0vVGK9nI3uyng,Excellent,5,0,,2022-03-27 01:40:59,,
gp:AOqpTOEg_lNTJosZeoO2dEMZDj_CF9JNqnt_m3u1YFF0M12pT3GjlyE4-XgXALi5j7lt6pzpISDjhUGorQJYVRI,Sanjay Prajapati,https://play-lh.googleusercontent.com/a-/AOh14Gh7nDtwaxm8LQB4LqNqiqiIxkJXg3Fl7xoWoRNzPw,Nice,4,0,8.4.0 build 12 40035,2022-03-27 01:36:57,,
gp:AOqpTOHA_wOZj3MREma-7aYezgj_t_2WDfrfbjbS-2mYM8oCsJdAT4-k05msBDulhZHnToJN4evM0rm4r6NrZXA,kendo meleah,https://play-lh.googleusercontent.com/a-/AOh14GjGG8CoOEYctf4jFxktt3MwVT6Zn_QGR87hNyPB,Great app,4,0,8.22.1 build 22 40193,2022-03-27 01:28:44,,
gp:AOqpTOEUjUdrZSIK8mUgSQdZxpYTiSp5rsIN3Q-mfB4DyBbeeRIFY2d78YenTpDQ0SEOEFetCmSQT4rPB_fBn0I,Shahid Alam,https://play-lh.googleusercontent.com/a-/AOh14GgbwkIXeBJKX2Hm0pkYrLrtA--FnOsm3xQzPtq1,Like this app,5,0,8.4.0 build 12 40035,2022-03-27 01:26:34,,
gp:AOqpTOGjnv-Fptnu7HvR3mMrU4-xu0Ne6fDPU3vwNP0QGxchbmFGh1tYeE9m_4vYQrcxyFfLay0xHn2b3wxwlh0,reuben gitahi,https://play-lh.googleusercontent.com/a/AATXAJwWxfeEu2sNOm_zWE1GRk31aj0Pea_vj0JXNyw3=mo,Good,5,0,,2022-03-27 01:04:09,,
gp:AOqpTOGFNiJ67xX6hhey2fe_cUfrZNe0lT16hpGpm5vCuaelTm9E4nMKf7arxx2AZzMmEl1nZxPnkpezBaA5MgA,Ajith Prathapasighe,https://play-lh.googleusercontent.com/a/AATXAJxXZmqrVZrKPJcVWzUJwq9kwFVuFVgFtivA2hXP=mo,Okay,5,0,,2022-03-27 01:00:54,,
gp:AOqpTOHRp3DI7oo2v_AAyFHjqM0doHpWlhP7AYSJkkq7dx-CwYYV09KXgN2bLnkiyUvWF6eEhp7d0jL-dwBr8dE,lammi mohammed,https://play-lh.googleusercontent.com/a-/AOh14GhrmRe-vuoqTMD8iHNab9kef8qCXYKVPbo2G3jgAro,very good and very useful application,5,0,8.21.1 build 12 40185,2022-03-27 00:58:23,,
gp:AOqpTOFkRypYd5q51gQisXzA8i-BvUp3rPIX86C-Spac6ohIQsV1bzrrh5FSH_RC8mLVHXpdbOGy3s_Yw60jRSk,Dusty Trails,https://play-lh.googleusercontent.com/a/AATXAJyMAWOQOzsLVI9DFr6FOBf5pgb9P_JPaSEZ_rpI=mo,I wish I was a man that can sit down and watch this very often. I really would use it more often.,5,0,8.22.1 build 22 40193,2022-03-27 00:56:44,,
gp:AOqpTOE7u55iIGN9fJyYelNaiuuxQsNsRd--cOSsSuKuC4NIWhRsJCmpBXOEsCdMCX6DNiOFQdE6ZALvUf80hwo,Mr. FF YT,https://play-lh.googleusercontent.com/a-/AOh14GhJkCzj-J0mRhBJX7hC9H35yMWPhqfa6I7Lt7M0,Free,1,0,8.0.0 build 5 40003,2022-03-27 00:42:55,,
gp:AOqpTOHpCX-UDFQu6KGSi-ow8N-UU7vA8gA9cKJKOkF3vX7iwfcLGzcBO-D2BNCpq7SOZCtRrm9bHfrbkAmgboc,Sisipho Qundele,https://play-lh.googleusercontent.com/a/AATXAJzeURCre-p4u7ndGmLpw7v7TaL2EVknCLcF_Akj=mo,It's a nice app to watch series but I can't use data to download the series,3,0,8.18.1 build 6 40163,2022-03-27 00:35:22,,
gp:AOqpTOEo68hoE49Ciw9MP7yGPV_BYMWspGL4jaQ_K1CfRg6-GohJEgIDynG5DLiB0qYc-T0HNEsnXEB8kD5QONM,Riya ghosh,https://play-lh.googleusercontent.com/a-/AOh14GjKDm23mVZqFSqQY5P-N_BK7F4n1T6g44vjgKe9PA,My netflix accout is not opening from my phone. Always showing error (-420). Please help.,1,0,8.22.1 build 22 40193,2022-03-27 00:23:35,,
gp:AOqpTOHPZjDq_QiBv2yA3EJa8q6Sh96xsdQ5ehe2N8hzYRv9OJNrtJR4G1qGEU5NcVoglBRNVFJwYtE5-1f7Omc,Lorelyn Solomon,https://play-lh.googleusercontent.com/a-/AOh14GhGxpc9aWqupPXk_gYnRHdH6B5XJkNNy_20tQAnzA,"I can't watch the series i always watch, can't search it too.. please fix it, can't watch the latest episode of 2521, business proposal, and other kdramas!",1,0,,2022-03-27 00:19:10,,
gp:AOqpTOHNA3-Pek1VZNykpQ4zPqcwkGvgcVpywUimTgaYka777Bn2AHcDZwM7YR_YUg3kCAM2DdLqqn9S-GfEFis,Naomy Estrada,https://play-lh.googleusercontent.com/a-/AOh14Gh6h8kmqut9OaKKh9_pqRJVE09xskKDXN-VVZStAQ,Nice app 👌,5,0,8.11.1 build 12 40101,2022-03-27 00:16:38,,
gp:AOqpTOGhfaqebKAqEmF9IppFfsGWqp9M7-ItottTLZQZ4Y9TVvtcJhEj9ygmIl_Yba0fzW4mfiPx06hpFpiMmyg,Jayesh Rangotha,https://play-lh.googleusercontent.com/a-/AOh14GhD8N1Cddgu3Wjiispru7iSRCLTsi-eTzt80ADQ,Nice I am see oll movie,5,0,,2022-03-27 00:14:37,,
gp:AOqpTOGhrBXsKVcBBjAqIg34KQ1PrbEne5-VWRwZZOb7KBlWZiZASZDEI7y8cMm2s3gEp40p8L2KT5fZG8BmcE4,Vinay S III Std,https://play-lh.googleusercontent.com/a-/AOh14GgbDNqKb1U5WxTxrqSbiI50ZC9t6nSBo_dLw6Zdlw,Need to show the languages available. Which currently needs playing of video for identification,1,0,,2022-03-27 00:10:40,,
gp:AOqpTOF5bxE0OGb4JxiznlGG5nQp_t0_2X2TurGLSZA7UcxrxZi3S0cOSU1WMlYTCXYTX1bPONXk_IYrA0vRRu0,Angie Smith,https://play-lh.googleusercontent.com/a/AATXAJwbmlqDwqhAM5BjE4wbDV8npjHCjNB1e98UqefH=mo,Netflix is the bomb,5,0,8.22.1 build 22 40193,2022-03-27 00:03:17,,
gp:AOqpTOHvztHAu6HyMzZtYoCHRFoN-vUUVKtP_G6IoX3dsB9DkwdP13H67wPaml3u22fI3c1oPbzQF5YFpGPl4S8,Loved by France,https://play-lh.googleusercontent.com/a-/AOh14GgJfqbRY7FezNI1NjBEhXMbNNTENQxKAn0GWxBcIw,"First of all, some shows or movies are not available, only the famous ones or lame ones, but still I'm still satisfied using the app. My main concern: the app is so laggy. It freezes multiples times in an episode then sometimes skips forward a few minutes. Even if I rewind the scene, it still does it. This didn't happen before, I don't know why it's doing it now. Please fix it asap.",2,0,8.22.1 build 22 40193,2022-03-26 23:59:06,,
gp:AOqpTOEmCTevlM8NwF9Pdpb57zsh5RC4Th6dLxG17kE636X4_zokzLBEvXHizic-Wc0rCChmYh_E4dasO16e9-w,Katayon Sobhani,https://play-lh.googleusercontent.com/a/AATXAJwztsF5abpioksN8NKHbplaHwzVt0qq_4Io0f3P=mo,I appreciate for your effort.,5,0,8.22.1 build 22 40193,2022-03-26 23:57:41,,
gp:AOqpTOGOSGhsDNqrU2G8P9iJkex7s8ZIyXBzDu9y6gC2NLf4WeBw7R5Clsn_J5x7Z4w2S-jvUN3v5TatFQd-B4M,Covin Richard,https://play-lh.googleusercontent.com/a/AATXAJzX2kOoMwX6sfKL719nzm88ehcW9zRQ0IocW1FR=mo,So great,5,0,,2022-03-26 23:55:11,,
gp:AOqpTOECVXUD6sUHepUpXvN5j0MHyEplMthg6H8bbAq3T1Rg5rZPF5zucIG0TSZ0r6kSk_Oj8jooFf5Lmsx5i8I,Rajat Singh,https://play-lh.googleusercontent.com/a/AATXAJwEb4MZg-CKvTlCtLZOYnLu0SfirTRLjZWb_H1h=mo,i wish it was free it was it would be the best app in the world,1,0,,2022-03-26 23:54:33,,
gp:AOqpTOEhgJYmDmdUv9OnOZz-IzcBkvOqbo123QHf8SRAygf3HB3VrYWbLlpZoopCFyzHrXfR7GIRNdW4REOw96E,Centro America,https://play-lh.googleusercontent.com/a-/AOh14GhRX09IxxJcwvOIUR1RH8nc6bmcb0wW3gmKuTuw4g,Good,5,0,8.11.1 build 12 40101,2022-03-26 23:45:23,,
gp:AOqpTOEGaGdvy0e5MjznS04dVC_6QBHJbtCMBlEbe96vMmKIo_vgwQnu4IYLnGzcNV4TvXIlBUAUob_LE22cVTE,Todd Cummins,https://play-lh.googleusercontent.com/a-/AOh14GhPDmUmJDVcqGgXWxwvN2TP7nBKeh3vfAN1mSRA9A,Very good,5,0,8.10.0 build 11 40089,2022-03-26 23:32:04,,
gp:AOqpTOGxi4js3s7AogEqguncGqmeVcf5qZESZwqY0MCxJvG6DEO9N8oWsCPOMk-5jehbunpxsm41dH9SvXMnPzY,Gajanan Deshmukh,https://play-lh.googleusercontent.com/a-/AOh14GgXkR9NyEEPUoT3INcTEINL4Mm4V-UnRlq5XqNoyQ,Nice 👍 & Entertainment,5,0,8.22.1 build 22 40193,2022-03-26 23:06:40,,
gp:AOqpTOGbuK-4Z9mzhrbTHcQ9p9j4rN6Ehy46woQOVnHKSevRlHNcTKm9N8v_IC01p6MDLWxblorSKd2MXH58yyQ,Gail Tucci,https://play-lh.googleusercontent.com/a-/AOh14GgZuAonv6P96F6nEfaSkZsvhbW-xg0HWayCECRSMA,awesome everything,5,0,8.22.1 build 22 40193,2022-03-26 23:01:48,,
gp:AOqpTOEFTuGwSoptC-rH8Q7J2rKFqi_-2dMRYyuNtLNnRXcOaClWa2zfkiu-W3lmk7FORqPq2AGJDgII5lY-dCE,ABHISHEK MAURYA,https://play-lh.googleusercontent.com/a-/AOh14GicKoqpgM0VFcfQ7xSesEs6ROhLEUR_XnPyZlzfhA,"Improve your Indian Content Creative team, We donot want bollywood type series or movies we want Some thing new like Sacred games,Mirzapur,FamilyMan,Gullak So work on that not on Making typical bollywood See the trend in ott industry not in bollywood cinema as that only work in threatre. Otherwise you will be soon out of Competetion Learn from your Us Japan Netflix work.",5,0,8.22.1 build 22 40193,2022-03-26 22:50:17,,
gp:AOqpTOEOozGew8loiqiBFLM8GDZOFsg-9wsbP7JG-7XXxHFYKSEGLgx3StbUOh6SwQ4FElTcgcibms-6RGtasuw,Kishan Agarwal,https://play-lh.googleusercontent.com/a/AATXAJwf40iBMwwDRRzV_5MiYmG0J5p7rSeM7rsrBTPJ=mo,Good,5,0,8.22.1 build 22 40193,2022-03-26 22:48:53,,
gp:AOqpTOGzyDWtnWnSXDlBcNU8R_W9Gp8jPag3g1l_cFN5ySvh2owLoW8sQPhvI3a1IsK4Dvq3CEZLEExiMomE39s,Bright Uhuka,https://play-lh.googleusercontent.com/a/AATXAJyn87bKVU-j09jHz5AD-HW6mZjAEDocS36m0TJU=mo,It's Good,5,0,8.9.1 build 14 40080,2022-03-26 22:46:24,,
gp:AOqpTOEEjEKw39argsIg4BmkAh4xFfkona5QD903gmN4P4hkfTK99qOEJ-TiJQbGFZjfuozSFDgvYyvkfJdvEgs,Martin Lamont,https://play-lh.googleusercontent.com/a/AATXAJyWF_ryjxEAWIr4wQCc_eOyG5KGWyKrYRWqtKJ3=mo,No really good releases last 6 months all older movies,3,0,8.11.1 build 12 40101,2022-03-26 22:38:16,,
gp:AOqpTOH-BpxeZ8cDkqUyAbx9IWL6EYoryXReTbHpU-c8Vfvu7dJ6sBtId4fD-nyAQAZScAhe4pnON1w9F5BWy8c,Cathy Osborne,https://play-lh.googleusercontent.com/a/AATXAJzP3GFGRxdH1HLR03dShUcFC1JYOhovMzp56dQP=mo,I love it so much i hate it,5,1,,2022-03-26 22:21:04,,
gp:AOqpTOF4diVCi9ZVv-XlriDBVHAz0PkNdpvLlWgdOCAN_QVnT19f-TBr2mG_ZYB74nzXBdJ-XEHtjBxNyFiywf0,Alessandro Ramirez,https://play-lh.googleusercontent.com/a/AATXAJyLCaMOOuHRg43nfynEZWzvRLUx4OApLMlMyBdE=mo,Good,5,0,8.22.1 build 22 40193,2022-03-26 22:16:10,,
gp:AOqpTOEzWO05QK1GaeJNiyYsuuNpwo95hO3a33mTAluYUYWzU9IIQxmpY4I5b0BRuk1-FuZiQNiRXbztzD3Ky-I,Undercover Unmasked,https://play-lh.googleusercontent.com/a-/AOh14GjntAqzOu27KoUaFe4pdraMBhpfbtS3p5jOotN4GA,"I'll change the star if you fix the problem, development. The video is freeze but audio stil play. Webview is up to date. The system is up to date.",1,0,,2022-03-26 22:10:44,,
gp:AOqpTOFYXxWfEVKDiy3AycLT6JtlHrpqJmn5C29kxc12zUa3SYUF1oj3jp_OQgBPvnMS3tBn6LRlTcP_xyUfIyc,Muhammad Abbasi007,https://play-lh.googleusercontent.com/a/AATXAJy9jhrz7nlHZAYgtjiy9mqHUff74tHk4YcReVsI=mo,Good,5,0,1.0,2022-03-26 22:03:16,,
gp:AOqpTOE2bIymhOO5i_Z9XprGU58upuDHpYIun2azlzorFl4Z-DCKHqgUsuAig2ueAezUg87HCM4miD8dvKtMdZQ,Tiago Viana,https://play-lh.googleusercontent.com/a-/AOh14GjxepQcTwP3kyoNfz9qpQPXhzsEJsYFm658G7Tw,Cool,5,0,8.11.1 build 12 40101,2022-03-26 22:01:40,,
gp:AOqpTOFlCYC_Vk5Xqpm875HXIoFxeOsbNTajPYa4vzfk1-iZzGOL5m8u1hxtnB8IJYohAO4zqaNsniGEiX9FIl8,Tony Jones,https://play-lh.googleusercontent.com/a-/AOh14GjZ5xMrb0q3qu9Ym6kOI-7szIBASmCLayhx1BjfIQ,Great on PC. Firestick stopped working around 6th of March. 2022 same as other people's on our street ??? Uk,5,0,8.22.1 build 22 40193,2022-03-26 21:50:00,,
gp:AOqpTOHhrVbHsbe1yz5nCs-OZ8CLmDyV_KNozInBiedRBfPl0BeEhG1KxO4-y6Ew2KobR-6kYHRyHgsHwn1UZV0,Bob Rpb,https://play-lh.googleusercontent.com/a/AATXAJzc6d7BgWdUdeODNNQsgZ0Ywade7FUVLs2bGPjS=mo,Good,5,0,1.0,2022-03-26 21:41:25,,
gp:AOqpTOGNX-JnBgHqyyZTy2I2GEOvjIUFFxBDMRtnOWIdsm3-Z6VHyECh9hCWBaie3rbZ977Sg7DqEiOjEya_OZc,Omar Acevedo,https://play-lh.googleusercontent.com/a/AATXAJy79cFjidS6vyiLZtuB76-pf6uRS5-62u2jUHa8=mo,Amazing,5,0,7.66.0 build 19 35000,2022-03-26 21:33:40,,
gp:AOqpTOH5VHYMXvTDbzkwLp5u_eZQDKW9bwT5XZf5dNlr133xaHEVRMqINBDP_DFEGpLz2Z8-pr2vFqkUESFGEfw,sub to the Hunter dd33,https://play-lh.googleusercontent.com/a-/AOh14GjD6StDd7gEHPmcH_u7Rp_q_Ddi5K9M_Mm1wb-9bw,Good,5,0,8.22.1 build 22 40193,2022-03-26 21:33:17,,
gp:AOqpTOHPtKtQTPaWcsgr5HaW5xpT97UQgcxJf_z3titVJu5gnzbLFlQ6p91-H1Gmdwle6zwGBPk1tFXLQudl51k,Rontarius Thomas,https://play-lh.googleusercontent.com/a/AATXAJwWm34df6_aBkWjQG3TYSMLme-BWdqQ2o-_v9Dm=mo,Beneficial,5,0,8.22.1 build 22 40193,2022-03-26 21:21:57,,
gp:AOqpTOE0T6qH-HTPTQG7PnQkC0jppUEEvQ-a_r5ODO-4zDTumojvYEdSDvC5thxU44PrDAYCkq_fw6EW5oyYI14,eva,https://play-lh.googleusercontent.com/a-/AOh14GjMaogGE8wdGo1_hQVUBHnkyK4ol-1cKM4ubodBwXE,hello. I am ANGRY. WHY DOES NETFLIX KEEP TAKING THE MOST AMAZING SHOWS OFF AND REPLACING IT WITH THE KISSING BOOTH??? THEY'RE TAKING OFF THE LORAX FOR THE 50TH KISSING BOOTH MOVIE. THIS IS FOUL. I am going to fly over to wherever these little rats are hiding and TAKE OVER NETFLIX. THE KISSING BOOTH SUCKS.,1,0,8.22.1 build 22 40193,2022-03-26 21:12:59,,
gp:AOqpTOF69R0LHftM-nxK8Yo-NQFzkmXotbehUnEqW5jXboFkWHgRSzAjjc9lr4CwciJT3MZpBRFXk13AzSw-adM,cynthia Salome,https://play-lh.googleusercontent.com/a/AATXAJwhtKS98BzVeN9l8Fh_fl2sgxzNFnv_BpMDLSz5=mo,It's amazing,5,0,8.22.1 build 22 40193,2022-03-26 20:49:07,,
gp:AOqpTOFt_RLKFqGKbAaCvn-83rUhni4DD5yF0HPklX08HYQfBaldE4xwhEEP-VRzg1JFhJuiXkYxLEofuWCXbKg,Irma Saucedo,https://play-lh.googleusercontent.com/a-/AOh14GjFiGt-U7v1QtnfNVsqoI8gFVZDZT0NKLM4lL_sgw,I hate nexflix because they took off all the good movies now I wish they put the good movies back,5,0,8.22.1 build 22 40193,2022-03-26 20:44:48,,
gp:AOqpTOG5APOlTWVw26HfmYbYiCw1rQi7b-689rJsllxFeUOWt2bBXM8n9NDq5oYPntMfOKxqV7HYYD_Giz1jSyU,Mark Mower,https://play-lh.googleusercontent.com/a/AATXAJwcwPyxhTT3mmwtNMskd9JTAt29AOU9PiChLDGd=mo,"I really do like this app, Not only do I like the options of Movies they also do original series. My favorite and the reason I got Netflix in the first place is Daym Drops, Fresh Fried And Crispy, Check that Out, Hahahahahahahaha 😀🌶️⚡!!!",4,0,8.22.1 build 22 40193,2022-03-26 20:37:56,,
gp:AOqpTOGNqbsJvmVfqByXuUsJJ_cIslCh_7KHUPTxGBE_jHBaGVLp8h0w2RBQs1jQHuDy0bb7jwaOjX3bZxGP5uo,Kaye Potter,https://play-lh.googleusercontent.com/a/AATXAJx3ReDq3oFtxMdcFlP6vM0yY7Bo8eUIG5ChXxgu=mo,Great price (for quality),4,0,8.22.1 build 22 40193,2022-03-26 20:30:36,,
gp:AOqpTOHMHU9XbIopQYuns0baAW2VzwFUSURJPu0HQsHSrKSmjB0Gl9C_a21jAHMJpgtbelVIbVKArEfkC4yCpSw,Celedonio Halili,https://play-lh.googleusercontent.com/a/AATXAJyiBx4FEu5PN-Errq3UgxdL2TOMHU5UvzcUbgQl=mo,Awesome 😁😁😁😁😁😁😁😁😁😁😁,5,0,8.9.1 build 14 40080,2022-03-26 20:22:18,,
gp:AOqpTOHIPVjZhQhdUwHacp7_LDWlRXtm_2U4nXgmRms04Wv09dfil1HD24ZHxWsq6jpDgMaMmw_ekxeEeyS8C8M,Theodora Jones,https://play-lh.googleusercontent.com/a/AATXAJxiKrG2qtHKDosMAB7lxs-l-puQ7snxXCiGb1Kq=mo,"Good app, works well, user friendly for kids!",5,0,8.22.1 build 22 40193,2022-03-26 20:21:28,,
gp:AOqpTOFQZdjP7BImO-6LNV3X4mIChDda1lfGLHNdch8p8n7OEjqSAVGB1XU3bn-OyhZeBWlW5t3TzsIf9Is_SV0,Iris Nereida,https://play-lh.googleusercontent.com/a-/AOh14GgIo0geLlIHWYypZ3oXcX2MB2KifBtGVAfIZpFzfQ,Like it Amazing...,5,0,8.22.1 build 22 40193,2022-03-26 20:18:14,,
gp:AOqpTOGvlgfM32VqOeCj-fK135tquaY2Jab9tc4qM_ogD1OwbzbMNCgLdOsypZJdYBxALU0HbQ7YiC7jED6z4pI,Colleen Walsh,https://play-lh.googleusercontent.com/a/AATXAJw2bvSWTlFv7kMJ96DNSxme7UYzDkIBJsh86b19=mo,"Being back split screen, please!!I You used to have it a long time ago and with every update I keep hoping you will bring it back. A ton of other streaming services do, but you don't. Why? With split screen I can binge watch a whole series while cleaning out old emails and doing my online shopping. It's annoying not to have that ability with Netflix anymore.",2,0,8.22.1 build 22 40193,2022-03-26 20:13:25,,
gp:AOqpTOHlC5u7qsd18-yOINF9xSdFUE7xZZmZD1Ex39kt3D7X83mJYy2JRUIuCWJ8w7I_BbudE8Qdly7LFcGsHUI,Joan Spooner,https://play-lh.googleusercontent.com/a/AATXAJwlzGWWc7mEHz43wnIquB96FNIUn_d7KkANLCc=mo,Good,5,0,7.92.0 build 18 35348,2022-03-26 20:11:12,,
gp:AOqpTOF_IrZ7hVu3Uo-eCs2FAnwi_5Ar2iOEU5FFoVVo4xdpZoNH3bhYaHEQeClDuL1SKRUv22NMXuO5Z2huA-E,Letitia Revels,https://play-lh.googleusercontent.com/a/AATXAJyYJa0ZRo0CvHDNSwDa-O2BrGZnfRPJN0A7IfPw=mo,Good,1,0,8.22.1 build 22 40193,2022-03-26 20:10:27,,
gp:AOqpTOHzoCIpLDKRXQ_xEkLIxpUfhSsk5v-t96hcYTaPGMHQW4H9DfwU0rcRMaRLUgSQjfTboEiYZokl0Ho7Ufg,EmJ,https://play-lh.googleusercontent.com/a-/AOh14GhGhHG6wfb3b68gHL0rFkjyPek_ae9mrODXEX33WAA,"Like comon pls make it easier for using VPN, people pay for this service and its harder to watch here than other free services.",1,0,8.22.1 build 22 40193,2022-03-26 20:01:13,,
gp:AOqpTOFYBFClmT83Z1S1oowzXcwgCNA8bTbn6svf02_BU-CHNnaybc2E3cdxlyDLBXC2vyr6S_Dp9CLYnsXo_oU,Esther Ndatega Kambonde,https://play-lh.googleusercontent.com/a-/AOh14GiT_GMKhArfsqNcKpIpv9bz1U0TEkMy6HfJLX7XJw,My app won't open no matter how many times i delete and download. It suggests i use my Google to login but nothing happens after i press the option,1,0,,2022-03-26 19:55:39,,
gp:AOqpTOGlhhrBTkUcTWPfGbRKumQ3GpMG1y6ggsYHOzVkIQu8J1EA0u9VH30-7crY1x4syG9gODoJ9NuCrOZcbSM,toca boca,https://play-lh.googleusercontent.com/a/AATXAJyDZ9zhBsfElrHsthYetj_-O0APZ--wW96-UFwc=mo,its pretty good i guess,4,0,,2022-03-26 19:46:25,,
gp:AOqpTOFXZ2UtllQFKVhhbrz60UhlErORT7NNfTJ8ZrTZOrE-VZFp-qD95DbFqXm15ZXEyEOhGYW5qfzcr7fHjTY,Dio Brando,https://play-lh.googleusercontent.com/a-/AOh14GhHNIj-FERNKPqeiXp646Vwc1vQhlaHzELcGF1Q,I love Netflix buy it doesn't let me sign in I open the app and it tells me to continue with my Google account so I continue and it sends me to the same thing that it asked me to do before I opened the app can you please fix this.,2,0,,2022-03-26 19:41:16,,
gp:AOqpTOHqxqW2Fz-2NpFg6TimKyxkOyqIISsHsjp0MjkXQ5jhy4-iiX-SL1hZtxvU2nhkcc4PE86tjxI5TlNDwiY,Kekkek Kek,https://play-lh.googleusercontent.com/a/AATXAJzaw0GCYTqNlKv1aonpS8uoI88iBMBsYty7XCIn=mo,"Everything was great but canceled alot of series and most of the movies i wanna watch wasnt in my country ,like the walking dead i wish netflix could ve add them everything was great to me only the shows are getting lesser or canceled or unavailable come on ,i subcribed it for almost 4years n why could i just watch them haiya",2,0,,2022-03-26 19:30:40,,
gp:AOqpTOF1z6c_4eug0V9XnJ5HmtMtrn2oL7RCa6d8q0zfsv0f0V79uCK0aQ9AHXPG5L7Ka-z7LgdOusm3xp6feIo,Yahsaman Kahan,https://play-lh.googleusercontent.com/a-/AOh14Gjf0LfyJpe8ItRAcDUr_pCD2jEbV8rqqxKRJwKwBA,I enjoy Netflix of the movie selections you have is very enjoyable,5,0,8.22.1 build 22 40193,2022-03-26 19:29:54,,
gp:AOqpTOEdofmZwajFg3rpU9hktO1-qAVuRHAZds1GrbmGKVnlH-Gi5DhgSR3QdWA15MOuOmIWYoXmrqTXp3saGFU,Ssentongo Brian,https://play-lh.googleusercontent.com/a/AATXAJyrMqxDv-wIK3KwJ0BnaTp2HAqC0ws_GWJNxhRD=mo,Cool,3,0,,2022-03-26 19:25:20,,
gp:AOqpTOEwrzG9gkDjyneFO8-2z-WIHvMt-ys-X4iSoy9yzxQ5XjANSAsc_gUFoX-dKQYoepXmRtM_gBiy3hmgGuQ,Negar چراغی,https://play-lh.googleusercontent.com/a/AATXAJyC1tVarht7CzR7jIyJve7RaIs6ULqmMqQh0pH1=mo,Very good 👍,5,0,8.11.1 build 12 40101,2022-03-26 19:23:14,,
gp:AOqpTOHAEtObYIoSHLUlBiTy2bOFVhdJ_ICNHUTPKkkupfZvBU6h0bkgSGY0kMSGyyDFyvd_R-sdyn2KuALEiV4,Mr. Beast,https://play-lh.googleusercontent.com/a-/AOh14GhC0WAZ4HQ0qn4x82i2Wp_UWhMNigvHwPwMFGXYPg,Super good 👍,5,0,8.22.1 build 22 40193,2022-03-26 19:21:52,,
gp:AOqpTOGA5GiFYTQo56sIR-GavOtMYxP1TsjGR8xv8wzmQ13iOEA23LlVaBvnV-BJkcTf0387FVO0VbVxj7MSR5U,Darryl Whitesides,https://play-lh.googleusercontent.com/a/AATXAJydHvqB9we-1K8qNUVY4ybS6L2xJUylYAm4qSnf=mo,Awesome,5,0,8.14.0 build 5 40129,2022-03-26 19:19:07,,
gp:AOqpTOGiuUESVAYGSWgptLmwSvpQ4itrAcUh-izwRzH4gcRYLoveFTgGAEW2sB8hUAwDIDuKE4Tzzc9GkcU6MXc,river uwu,https://play-lh.googleusercontent.com/a-/AOh14GhXyh4l5fau-3k7AEwHGbknKOwlp33ytUTARIniwA,This is such a good app and I love the movies and shows y'all have it's the best. ( Edit : when did I write this.. ),5,0,8.11.1 build 12 40101,2022-03-26 19:16:00,,
